Down,Ydstogo,Line,Value
1,94,4,-2.116
1,95,4,-2.116
1,96,4,-2.116
2,1,4,-1.34
2,2,4,-1.377
2,3,4,-1.419
2,4,4,-1.466
2,5,4,-1.518
2,6,4,-1.572
2,7,4,-1.628
2,8,4,-1.682
2,9,4,-1.735
2,10,4,-1.787
2,11,4,-1.836
2,12,4,-1.883
2,13,4,-1.926
2,14,4,-1.968
2,15,4,-2.013
2,16,4,-2.052
2,17,4,-2.089
2,18,4,-2.122
2,19,4,-2.15
2,20,4,-2.176
2,21,4,-2.2
2,22,4,-2.221
2,23,4,-2.239
2,24,4,-2.255
2,25,4,-2.268
2,26,4,-2.28
2,27,4,-2.29
2,28,4,-2.298
2,29,4,-2.306
2,30,4,-2.312
2,31,4,-2.319
2,32,4,-2.324
2,33,4,-2.328
2,34,4,-2.331
2,35,4,-2.334
2,36,4,-2.336
2,37,4,-2.338
2,38,4,-2.339
2,39,4,-2.34
2,40,4,-2.341
2,41,4,-2.342
2,42,4,-2.343
2,43,4,-2.343
2,44,4,-2.344
2,45,4,-2.344
2,46,4,-2.344
2,47,4,-2.345
2,48,4,-2.345
2,49,4,-2.345
2,50,4,-2.345
2,51,4,-2.345
2,52,4,-2.345
2,53,4,-2.345
2,54,4,-2.345
2,55,4,-2.345
2,56,4,-2.345
2,57,4,-2.345
2,58,4,-2.345
2,59,4,-2.345
2,60,4,-2.345
2,61,4,-2.346
2,62,4,-2.346
2,63,4,-2.346
2,64,4,-2.346
2,65,4,-2.346
2,66,4,-2.346
2,67,4,-2.346
2,68,4,-2.346
2,69,4,-2.346
2,70,4,-2.346
2,71,4,-2.346
2,72,4,-2.346
2,73,4,-2.346
2,74,4,-2.346
2,75,4,-2.346
2,76,4,-2.346
2,77,4,-2.346
2,78,4,-2.346
2,79,4,-2.346
2,80,4,-2.346
2,81,4,-2.346
2,82,4,-2.346
2,83,4,-2.346
2,84,4,-2.346
2,85,4,-2.346
2,86,4,-2.346
2,87,4,-2.346
2,88,4,-2.346
2,89,4,-2.346
2,90,4,-2.346
2,91,4,-2.346
2,92,4,-2.346
2,93,4,-2.346
2,94,4,-2.346
2,95,4,-2.346
2,96,4,-2.346
3,1,4,-1.683
3,2,4,-1.769
3,3,4,-1.836
3,4,4,-1.906
3,5,4,-1.97
3,6,4,-2.033
3,7,4,-2.101
3,8,4,-2.168
3,9,4,-2.232
3,10,4,-2.29
3,11,4,-2.337
3,12,4,-2.374
3,13,4,-2.404
3,14,4,-2.434
3,15,4,-2.465
3,16,4,-2.491
3,17,4,-2.512
3,18,4,-2.528
3,19,4,-2.539
3,20,4,-2.549
3,21,4,-2.557
3,22,4,-2.563
3,23,4,-2.568
3,24,4,-2.572
3,25,4,-2.575
3,26,4,-2.578
3,27,4,-2.58
3,28,4,-2.581
3,29,4,-2.582
3,30,4,-2.583
3,31,4,-2.584
3,32,4,-2.585
3,33,4,-2.585
3,34,4,-2.585
3,35,4,-2.586
3,36,4,-2.586
3,37,4,-2.586
3,38,4,-2.586
3,39,4,-2.586
3,40,4,-2.586
3,41,4,-2.586
3,42,4,-2.587
3,43,4,-2.587
3,44,4,-2.587
3,45,4,-2.587
3,46,4,-2.587
3,47,4,-2.587
3,48,4,-2.587
3,49,4,-2.587
3,50,4,-2.587
3,51,4,-2.587
3,52,4,-2.587
3,53,4,-2.587
3,54,4,-2.587
3,55,4,-2.587
3,56,4,-2.587
3,57,4,-2.587
3,58,4,-2.587
3,59,4,-2.587
3,60,4,-2.587
3,61,4,-2.587
3,62,4,-2.587
3,63,4,-2.587
3,64,4,-2.587
3,65,4,-2.587
3,66,4,-2.587
3,67,4,-2.587
3,68,4,-2.587
3,69,4,-2.587
3,70,4,-2.587
3,71,4,-2.587
3,72,4,-2.587
3,73,4,-2.587
3,74,4,-2.587
3,75,4,-2.587
3,76,4,-2.587
3,77,4,-2.587
3,78,4,-2.587
3,79,4,-2.587
3,80,4,-2.587
3,81,4,-2.587
3,82,4,-2.587
3,83,4,-2.587
3,84,4,-2.587
3,85,4,-2.587
3,86,4,-2.587
3,87,4,-2.587
3,88,4,-2.587
3,89,4,-2.587
3,90,4,-2.587
3,91,4,-2.587
3,92,4,-2.587
3,93,4,-2.587
3,94,4,-2.587
3,95,4,-2.587
3,96,4,-2.587
4,1,4,-2.547
4,2,4,-2.773
4,3,4,-2.786
4,4,4,-2.799
4,5,4,-2.811
4,6,4,-2.82
4,7,4,-2.826
4,8,4,-2.831
4,9,4,-2.835
4,10,4,-2.837
4,11,4,-2.839
4,12,4,-2.84
4,13,4,-2.841
4,14,4,-2.842
4,15,4,-2.842
4,16,4,-2.842
4,17,4,-2.842
4,18,4,-2.842
4,19,4,-2.842
4,20,4,-2.842
4,21,4,-2.842
4,22,4,-2.842
4,23,4,-2.842
4,24,4,-2.842
4,25,4,-2.842
4,26,4,-2.842
4,27,4,-2.842
4,28,4,-2.842
4,29,4,-2.842
4,30,4,-2.842
4,31,4,-2.842
4,32,4,-2.842
4,33,4,-2.842
4,34,4,-2.842
4,35,4,-2.842
4,36,4,-2.842
4,37,4,-2.842
4,38,4,-2.842
4,39,4,-2.842
4,40,4,-2.842
4,41,4,-2.842
4,42,4,-2.842
4,43,4,-2.842
4,44,4,-2.842
4,45,4,-2.842
4,46,4,-2.842
4,47,4,-2.842
4,48,4,-2.842
4,49,4,-2.842
4,50,4,-2.842
4,51,4,-2.842
4,52,4,-2.842
4,53,4,-2.842
4,54,4,-2.842
4,55,4,-2.842
4,56,4,-2.842
4,57,4,-2.842
4,58,4,-2.842
4,59,4,-2.842
4,60,4,-2.842
4,61,4,-2.842
4,62,4,-2.842
4,63,4,-2.842
4,64,4,-2.842
4,65,4,-2.842
4,66,4,-2.842
4,67,4,-2.842
4,68,4,-2.842
4,69,4,-2.842
4,70,4,-2.842
4,71,4,-2.842
4,72,4,-2.842
4,73,4,-2.842
4,74,4,-2.842
4,75,4,-2.842
4,76,4,-2.842
4,77,4,-2.842
4,78,4,-2.842
4,79,4,-2.842
4,80,4,-2.842
4,81,4,-2.842
4,82,4,-2.842
4,83,4,-2.842
4,84,4,-2.842
4,85,4,-2.842
4,86,4,-2.842
4,87,4,-2.842
4,88,4,-2.842
4,89,4,-2.842
4,90,4,-2.842
4,91,4,-2.842
4,92,4,-2.842
4,93,4,-2.842
4,94,4,-2.842
4,95,4,-2.842
4,96,4,-2.842
1,1,5,-1.105
1,2,5,-1.119
1,3,5,-1.133
1,4,5,-1.153
1,5,5,-1.175
1,6,5,-1.201
1,7,5,-1.231
1,8,5,-1.262
1,9,5,-1.297
1,10,5,-1.331
1,11,5,-1.368
1,12,5,-1.404
1,13,5,-1.441
1,14,5,-1.482
1,15,5,-1.52
1,16,5,-1.558
1,17,5,-1.595
1,18,5,-1.63
1,19,5,-1.664
1,20,5,-1.697
1,21,5,-1.728
1,22,5,-1.757
1,23,5,-1.784
1,24,5,-1.809
1,25,5,-1.832
1,26,5,-1.853
1,27,5,-1.873
1,28,5,-1.89
1,29,5,-1.907
1,30,5,-1.923
1,31,5,-1.936
1,32,5,-1.948
1,33,5,-1.959
1,34,5,-1.968
1,35,5,-1.976
1,36,5,-1.982
1,37,5,-1.988
1,38,5,-1.993
1,39,5,-1.998
1,40,5,-2.002
1,41,5,-2.005
1,42,5,-2.009
1,43,5,-2.011
1,44,5,-2.014
1,45,5,-2.016
1,46,5,-2.017
1,47,5,-2.019
1,48,5,-2.02
1,49,5,-2.021
1,50,5,-2.022
1,51,5,-2.023
1,52,5,-2.023
1,53,5,-2.024
1,54,5,-2.024
1,55,5,-2.025
1,56,5,-2.025
1,57,5,-2.026
1,58,5,-2.026
1,59,5,-2.026
1,60,5,-2.026
1,61,5,-2.026
1,62,5,-2.027
1,63,5,-2.027
1,64,5,-2.027
1,65,5,-2.027
1,66,5,-2.027
1,67,5,-2.027
1,68,5,-2.027
1,69,5,-2.027
1,70,5,-2.027
1,71,5,-2.027
1,72,5,-2.027
1,73,5,-2.027
1,74,5,-2.027
1,75,5,-2.027
1,76,5,-2.027
1,77,5,-2.027
1,78,5,-2.027
1,79,5,-2.027
1,80,5,-2.027
1,81,5,-2.027
1,82,5,-2.027
1,83,5,-2.027
1,84,5,-2.027
1,85,5,-2.027
1,86,5,-2.027
1,87,5,-2.027
1,88,5,-2.027
1,89,5,-2.027
1,90,5,-2.027
1,91,5,-2.027
1,92,5,-2.027
1,93,5,-2.027
1,94,5,-2.027
1,95,5,-2.027
2,1,5,-1.252
2,2,5,-1.291
2,3,5,-1.331
2,4,5,-1.379
2,5,5,-1.43
2,6,5,-1.485
2,7,5,-1.539
2,8,5,-1.593
2,9,5,-1.647
2,10,5,-1.699
2,11,5,-1.75
2,12,5,-1.796
2,13,5,-1.84
2,14,5,-1.887
2,15,5,-1.93
2,16,5,-1.97
2,17,5,-2.006
2,18,5,-2.038
2,19,5,-2.067
2,20,5,-2.093
2,21,5,-2.117
2,22,5,-2.137
2,23,5,-2.155
2,24,5,-2.171
2,25,5,-2.184
2,26,5,-2.196
2,27,5,-2.206
2,28,5,-2.214
2,29,5,-2.222
2,30,5,-2.23
2,31,5,-2.235
2,32,5,-2.24
2,33,5,-2.244
2,34,5,-2.247
2,35,5,-2.25
2,36,5,-2.252
2,37,5,-2.254
2,38,5,-2.255
2,39,5,-2.256
2,40,5,-2.257
2,41,5,-2.258
2,42,5,-2.259
2,43,5,-2.259
2,44,5,-2.26
2,45,5,-2.26
2,46,5,-2.26
2,47,5,-2.261
2,48,5,-2.261
2,49,5,-2.261
2,50,5,-2.261
2,51,5,-2.261
2,52,5,-2.261
2,53,5,-2.261
2,54,5,-2.261
2,55,5,-2.261
2,56,5,-2.261
2,57,5,-2.261
2,58,5,-2.261
2,59,5,-2.262
2,60,5,-2.262
2,61,5,-2.262
2,62,5,-2.262
2,63,5,-2.262
2,64,5,-2.262
2,65,5,-2.262
2,66,5,-2.262
2,67,5,-2.262
2,68,5,-2.262
2,69,5,-2.262
2,70,5,-2.262
2,71,5,-2.262
2,72,5,-2.262
2,73,5,-2.262
2,74,5,-2.262
2,75,5,-2.262
2,76,5,-2.262
2,77,5,-2.262
2,78,5,-2.262
2,79,5,-2.262
2,80,5,-2.262
2,81,5,-2.262
2,82,5,-2.262
2,83,5,-2.262
2,84,5,-2.262
2,85,5,-2.262
2,86,5,-2.262
2,87,5,-2.262
2,88,5,-2.262
2,89,5,-2.262
2,90,5,-2.262
2,91,5,-2.262
2,92,5,-2.262
2,93,5,-2.262
2,94,5,-2.262
2,95,5,-2.262
3,1,5,-1.607
3,2,5,-1.688
3,3,5,-1.752
3,4,5,-1.818
3,5,5,-1.877
3,6,5,-1.94
3,7,5,-2.007
3,8,5,-2.076
3,9,5,-2.143
3,10,5,-2.201
3,11,5,-2.252
3,12,5,-2.289
3,13,5,-2.321
3,14,5,-2.356
3,15,5,-2.385
3,16,5,-2.412
3,17,5,-2.433
3,18,5,-2.448
3,19,5,-2.46
3,20,5,-2.469
3,21,5,-2.477
3,22,5,-2.483
3,23,5,-2.488
3,24,5,-2.492
3,25,5,-2.494
3,26,5,-2.497
3,27,5,-2.498
3,28,5,-2.5
3,29,5,-2.501
3,30,5,-2.503
3,31,5,-2.503
3,32,5,-2.504
3,33,5,-2.504
3,34,5,-2.505
3,35,5,-2.505
3,36,5,-2.505
3,37,5,-2.505
3,38,5,-2.505
3,39,5,-2.505
3,40,5,-2.506
3,41,5,-2.506
3,42,5,-2.506
3,43,5,-2.506
3,44,5,-2.506
3,45,5,-2.506
3,46,5,-2.506
3,47,5,-2.506
3,48,5,-2.506
3,49,5,-2.506
3,50,5,-2.506
3,51,5,-2.506
3,52,5,-2.506
3,53,5,-2.506
3,54,5,-2.506
3,55,5,-2.506
3,56,5,-2.506
3,57,5,-2.506
3,58,5,-2.506
3,59,5,-2.506
3,60,5,-2.506
3,61,5,-2.506
3,62,5,-2.506
3,63,5,-2.506
3,64,5,-2.506
3,65,5,-2.506
3,66,5,-2.506
3,67,5,-2.506
3,68,5,-2.506
3,69,5,-2.506
3,70,5,-2.506
3,71,5,-2.506
3,72,5,-2.506
3,73,5,-2.506
3,74,5,-2.506
3,75,5,-2.506
3,76,5,-2.506
3,77,5,-2.506
3,78,5,-2.506
3,79,5,-2.506
3,80,5,-2.506
3,81,5,-2.506
3,82,5,-2.506
3,83,5,-2.506
3,84,5,-2.506
3,85,5,-2.506
3,86,5,-2.506
3,87,5,-2.506
3,88,5,-2.506
3,89,5,-2.506
3,90,5,-2.506
3,91,5,-2.506
3,92,5,-2.506
3,93,5,-2.506
3,94,5,-2.506
3,95,5,-2.506
4,1,5,-2.482
4,2,5,-2.673
4,3,5,-2.674
4,4,5,-2.674
4,5,5,-2.675
4,6,5,-2.679
4,7,5,-2.688
4,8,5,-2.7
4,9,5,-2.712
4,10,5,-2.723
4,11,5,-2.732
4,12,5,-2.739
4,13,5,-2.744
4,14,5,-2.748
4,15,5,-2.751
4,16,5,-2.752
4,17,5,-2.753
4,18,5,-2.754
4,19,5,-2.755
4,20,5,-2.755
4,21,5,-2.755
4,22,5,-2.755
4,23,5,-2.755
4,24,5,-2.755
4,25,5,-2.755
4,26,5,-2.755
4,27,5,-2.755
4,28,5,-2.755
4,29,5,-2.755
4,30,5,-2.755
4,31,5,-2.755
4,32,5,-2.755
4,33,5,-2.755
4,34,5,-2.755
4,35,5,-2.755
4,36,5,-2.755
4,37,5,-2.755
4,38,5,-2.755
4,39,5,-2.755
4,40,5,-2.755
4,41,5,-2.755
4,42,5,-2.755
4,43,5,-2.755
4,44,5,-2.755
4,45,5,-2.755
4,46,5,-2.755
4,47,5,-2.755
4,48,5,-2.755
4,49,5,-2.755
4,50,5,-2.755
4,51,5,-2.755
4,52,5,-2.755
4,53,5,-2.755
4,54,5,-2.755
4,55,5,-2.755
4,56,5,-2.755
4,57,5,-2.755
4,58,5,-2.755
4,59,5,-2.755
4,60,5,-2.755
4,61,5,-2.755
4,62,5,-2.755
4,63,5,-2.755
4,64,5,-2.755
4,65,5,-2.755
4,66,5,-2.755
4,67,5,-2.755
4,68,5,-2.755
4,69,5,-2.755
4,70,5,-2.755
4,71,5,-2.755
4,72,5,-2.755
4,73,5,-2.755
4,74,5,-2.755
4,75,5,-2.755
4,76,5,-2.755
4,77,5,-2.755
4,78,5,-2.755
4,79,5,-2.755
4,80,5,-2.755
4,81,5,-2.755
4,82,5,-2.755
4,83,5,-2.755
4,84,5,-2.755
4,85,5,-2.755
4,86,5,-2.755
4,87,5,-2.755
4,88,5,-2.755
4,89,5,-2.755
4,90,5,-2.755
4,91,5,-2.755
4,92,5,-2.755
4,93,5,-2.755
4,94,5,-2.755
4,95,5,-2.755
1,1,6,-1.017
1,2,6,-1.031
1,3,6,-1.047
1,4,6,-1.066
1,5,6,-1.089
1,6,6,-1.116
1,7,6,-1.145
1,8,6,-1.176
1,9,6,-1.209
1,10,6,-1.246
1,11,6,-1.281
1,12,6,-1.318
1,13,6,-1.357
1,14,6,-1.395
1,15,6,-1.435
1,16,6,-1.473
1,17,6,-1.509
1,18,6,-1.544
1,19,6,-1.579
1,20,6,-1.612
1,21,6,-1.643
1,22,6,-1.672
1,23,6,-1.699
1,24,6,-1.724
1,25,6,-1.747
1,26,6,-1.768
1,27,6,-1.788
1,28,6,-1.806
1,29,6,-1.824
1,30,6,-1.839
1,31,6,-1.852
1,32,6,-1.864
1,33,6,-1.874
1,34,6,-1.883
1,35,6,-1.891
1,36,6,-1.897
1,37,6,-1.903
1,38,6,-1.909
1,39,6,-1.913
1,40,6,-1.917
1,41,6,-1.921
1,42,6,-1.924
1,43,6,-1.927
1,44,6,-1.929
1,45,6,-1.931
1,46,6,-1.933
1,47,6,-1.935
1,48,6,-1.936
1,49,6,-1.937
1,50,6,-1.938
1,51,6,-1.939
1,52,6,-1.939
1,53,6,-1.94
1,54,6,-1.94
1,55,6,-1.941
1,56,6,-1.941
1,57,6,-1.942
1,58,6,-1.942
1,59,6,-1.942
1,60,6,-1.942
1,61,6,-1.942
1,62,6,-1.943
1,63,6,-1.943
1,64,6,-1.943
1,65,6,-1.943
1,66,6,-1.943
1,67,6,-1.943
1,68,6,-1.943
1,69,6,-1.943
1,70,6,-1.943
1,71,6,-1.943
1,72,6,-1.943
1,73,6,-1.943
1,74,6,-1.943
1,75,6,-1.943
1,76,6,-1.944
1,77,6,-1.944
1,78,6,-1.944
1,79,6,-1.944
1,80,6,-1.944
1,81,6,-1.944
1,82,6,-1.944
1,83,6,-1.944
1,84,6,-1.944
1,85,6,-1.944
1,86,6,-1.944
1,87,6,-1.944
1,88,6,-1.944
1,89,6,-1.944
1,90,6,-1.944
1,91,6,-1.944
1,92,6,-1.944
1,93,6,-1.944
1,94,6,-1.944
2,1,6,-1.17
2,2,6,-1.209
2,3,6,-1.25
2,4,6,-1.297
2,5,6,-1.348
2,6,6,-1.403
2,7,6,-1.454
2,8,6,-1.508
2,9,6,-1.56
2,10,6,-1.613
2,11,6,-1.662
2,12,6,-1.71
2,13,6,-1.759
2,14,6,-1.804
2,15,6,-1.848
2,16,6,-1.888
2,17,6,-1.924
2,18,6,-1.956
2,19,6,-1.986
2,20,6,-2.012
2,21,6,-2.035
2,22,6,-2.055
2,23,6,-2.073
2,24,6,-2.089
2,25,6,-2.102
2,26,6,-2.114
2,27,6,-2.124
2,28,6,-2.133
2,29,6,-2.142
2,30,6,-2.148
2,31,6,-2.154
2,32,6,-2.159
2,33,6,-2.163
2,34,6,-2.166
2,35,6,-2.168
2,36,6,-2.17
2,37,6,-2.172
2,38,6,-2.174
2,39,6,-2.175
2,40,6,-2.176
2,41,6,-2.177
2,42,6,-2.178
2,43,6,-2.178
2,44,6,-2.179
2,45,6,-2.179
2,46,6,-2.179
2,47,6,-2.179
2,48,6,-2.18
2,49,6,-2.18
2,50,6,-2.18
2,51,6,-2.18
2,52,6,-2.18
2,53,6,-2.18
2,54,6,-2.18
2,55,6,-2.18
2,56,6,-2.18
2,57,6,-2.18
2,58,6,-2.18
2,59,6,-2.18
2,60,6,-2.18
2,61,6,-2.18
2,62,6,-2.18
2,63,6,-2.18
2,64,6,-2.18
2,65,6,-2.18
2,66,6,-2.18
2,67,6,-2.18
2,68,6,-2.18
2,69,6,-2.18
2,70,6,-2.18
2,71,6,-2.18
2,72,6,-2.18
2,73,6,-2.18
2,74,6,-2.18
2,75,6,-2.18
2,76,6,-2.18
2,77,6,-2.18
2,78,6,-2.18
2,79,6,-2.18
2,80,6,-2.18
2,81,6,-2.18
2,82,6,-2.18
2,83,6,-2.18
2,84,6,-2.18
2,85,6,-2.18
2,86,6,-2.18
2,87,6,-2.18
2,88,6,-2.18
2,89,6,-2.18
2,90,6,-2.18
2,91,6,-2.18
2,92,6,-2.18
2,93,6,-2.18
2,94,6,-2.18
3,1,6,-1.532
3,2,6,-1.611
3,3,6,-1.674
3,4,6,-1.735
3,5,6,-1.795
3,6,6,-1.858
3,7,6,-1.922
3,8,6,-1.989
3,9,6,-2.052
3,10,6,-2.111
3,11,6,-2.157
3,12,6,-2.195
3,13,6,-2.233
3,14,6,-2.267
3,15,6,-2.3
3,16,6,-2.328
3,17,6,-2.351
3,18,6,-2.367
3,19,6,-2.38
3,20,6,-2.389
3,21,6,-2.397
3,22,6,-2.403
3,23,6,-2.408
3,24,6,-2.412
3,25,6,-2.415
3,26,6,-2.417
3,27,6,-2.419
3,28,6,-2.42
3,29,6,-2.422
3,30,6,-2.423
3,31,6,-2.424
3,32,6,-2.425
3,33,6,-2.425
3,34,6,-2.425
3,35,6,-2.426
3,36,6,-2.426
3,37,6,-2.426
3,38,6,-2.426
3,39,6,-2.426
3,40,6,-2.426
3,41,6,-2.426
3,42,6,-2.426
3,43,6,-2.427
3,44,6,-2.427
3,45,6,-2.427
3,46,6,-2.427
3,47,6,-2.427
3,48,6,-2.427
3,49,6,-2.427
3,50,6,-2.427
3,51,6,-2.427
3,52,6,-2.427
3,53,6,-2.427
3,54,6,-2.427
3,55,6,-2.427
3,56,6,-2.427
3,57,6,-2.427
3,58,6,-2.427
3,59,6,-2.427
3,60,6,-2.427
3,61,6,-2.427
3,62,6,-2.427
3,63,6,-2.427
3,64,6,-2.427
3,65,6,-2.427
3,66,6,-2.427
3,67,6,-2.427
3,68,6,-2.427
3,69,6,-2.427
3,70,6,-2.427
3,71,6,-2.427
3,72,6,-2.427
3,73,6,-2.427
3,74,6,-2.427
3,75,6,-2.427
3,76,6,-2.427
3,77,6,-2.427
3,78,6,-2.427
3,79,6,-2.427
3,80,6,-2.427
3,81,6,-2.427
3,82,6,-2.427
3,83,6,-2.427
3,84,6,-2.427
3,85,6,-2.427
3,86,6,-2.427
3,87,6,-2.427
3,88,6,-2.427
3,89,6,-2.427
3,90,6,-2.427
3,91,6,-2.427
3,92,6,-2.427
3,93,6,-2.427
3,94,6,-2.427
4,1,6,-2.417
4,2,6,-2.592
4,3,6,-2.593
4,4,6,-2.593
4,5,6,-2.594
4,6,6,-2.594
4,7,6,-2.594
4,8,6,-2.594
4,9,6,-2.594
4,10,6,-2.597
4,11,6,-2.605
4,12,6,-2.615
4,13,6,-2.627
4,14,6,-2.637
4,15,6,-2.647
4,16,6,-2.654
4,17,6,-2.66
4,18,6,-2.665
4,19,6,-2.668
4,20,6,-2.67
4,21,6,-2.672
4,22,6,-2.673
4,23,6,-2.673
4,24,6,-2.674
4,25,6,-2.674
4,26,6,-2.674
4,27,6,-2.675
4,28,6,-2.675
4,29,6,-2.675
4,30,6,-2.675
4,31,6,-2.675
4,32,6,-2.675
4,33,6,-2.675
4,34,6,-2.675
4,35,6,-2.675
4,36,6,-2.675
4,37,6,-2.675
4,38,6,-2.675
4,39,6,-2.675
4,40,6,-2.675
4,41,6,-2.675
4,42,6,-2.675
4,43,6,-2.675
4,44,6,-2.675
4,45,6,-2.675
4,46,6,-2.675
4,47,6,-2.675
4,48,6,-2.675
4,49,6,-2.675
4,50,6,-2.675
4,51,6,-2.675
4,52,6,-2.675
4,53,6,-2.675
4,54,6,-2.675
4,55,6,-2.675
4,56,6,-2.675
4,57,6,-2.675
4,58,6,-2.675
4,59,6,-2.675
4,60,6,-2.675
4,61,6,-2.675
4,62,6,-2.675
4,63,6,-2.675
4,64,6,-2.675
4,65,6,-2.675
4,66,6,-2.675
4,67,6,-2.675
4,68,6,-2.675
4,69,6,-2.675
4,70,6,-2.675
4,71,6,-2.675
4,72,6,-2.675
4,73,6,-2.675
4,74,6,-2.675
4,75,6,-2.675
4,76,6,-2.675
4,77,6,-2.675
4,78,6,-2.675
4,79,6,-2.675
4,80,6,-2.675
4,81,6,-2.675
4,82,6,-2.675
4,83,6,-2.675
4,84,6,-2.675
4,85,6,-2.675
4,86,6,-2.675
4,87,6,-2.675
4,88,6,-2.675
4,89,6,-2.675
4,90,6,-2.675
4,91,6,-2.675
4,92,6,-2.675
4,93,6,-2.675
4,94,6,-2.675
1,1,7,-0.937
1,2,7,-0.953
1,3,7,-0.969
1,4,7,-0.989
1,5,7,-1.013
1,6,7,-1.038
1,7,7,-1.067
1,8,7,-1.097
1,9,7,-1.132
1,10,7,-1.166
1,11,7,-1.201
1,12,7,-1.24
1,13,7,-1.278
1,14,7,-1.317
1,15,7,-1.356
1,16,7,-1.393
1,17,7,-1.429
1,18,7,-1.465
1,19,7,-1.5
1,20,7,-1.532
1,21,7,-1.563
1,22,7,-1.592
1,23,7,-1.618
1,24,7,-1.644
1,25,7,-1.667
1,26,7,-1.688
1,27,7,-1.708
1,28,7,-1.728
1,29,7,-1.745
1,30,7,-1.76
1,31,7,-1.773
1,32,7,-1.784
1,33,7,-1.794
1,34,7,-1.803
1,35,7,-1.811
1,36,7,-1.817
1,37,7,-1.823
1,38,7,-1.829
1,39,7,-1.834
1,40,7,-1.838
1,41,7,-1.842
1,42,7,-1.845
1,43,7,-1.848
1,44,7,-1.85
1,45,7,-1.852
1,46,7,-1.854
1,47,7,-1.855
1,48,7,-1.857
1,49,7,-1.858
1,50,7,-1.859
1,51,7,-1.86
1,52,7,-1.861
1,53,7,-1.861
1,54,7,-1.862
1,55,7,-1.862
1,56,7,-1.863
1,57,7,-1.863
1,58,7,-1.863
1,59,7,-1.864
1,60,7,-1.864
1,61,7,-1.864
1,62,7,-1.864
1,63,7,-1.864
1,64,7,-1.865
1,65,7,-1.865
1,66,7,-1.865
1,67,7,-1.865
1,68,7,-1.865
1,69,7,-1.865
1,70,7,-1.865
1,71,7,-1.865
1,72,7,-1.865
1,73,7,-1.865
1,74,7,-1.865
1,75,7,-1.865
1,76,7,-1.865
1,77,7,-1.865
1,78,7,-1.865
1,79,7,-1.865
1,80,7,-1.865
1,81,7,-1.865
1,82,7,-1.865
1,83,7,-1.865
1,84,7,-1.865
1,85,7,-1.865
1,86,7,-1.865
1,87,7,-1.865
1,88,7,-1.865
1,89,7,-1.865
1,90,7,-1.865
1,91,7,-1.865
1,92,7,-1.865
1,93,7,-1.865
2,1,7,-1.095
2,2,7,-1.136
2,3,7,-1.176
2,4,7,-1.224
2,5,7,-1.276
2,6,7,-1.327
2,7,7,-1.38
2,8,7,-1.427
2,9,7,-1.481
2,10,7,-1.532
2,11,7,-1.582
2,12,7,-1.637
2,13,7,-1.684
2,14,7,-1.731
2,15,7,-1.773
2,16,7,-1.812
2,17,7,-1.847
2,18,7,-1.88
2,19,7,-1.908
2,20,7,-1.934
2,21,7,-1.957
2,22,7,-1.977
2,23,7,-1.995
2,24,7,-2.011
2,25,7,-2.024
2,26,7,-2.036
2,27,7,-2.046
2,28,7,-2.057
2,29,7,-2.065
2,30,7,-2.072
2,31,7,-2.077
2,32,7,-2.082
2,33,7,-2.085
2,34,7,-2.088
2,35,7,-2.091
2,36,7,-2.093
2,37,7,-2.095
2,38,7,-2.097
2,39,7,-2.098
2,40,7,-2.099
2,41,7,-2.1
2,42,7,-2.101
2,43,7,-2.101
2,44,7,-2.102
2,45,7,-2.102
2,46,7,-2.102
2,47,7,-2.103
2,48,7,-2.103
2,49,7,-2.103
2,50,7,-2.103
2,51,7,-2.103
2,52,7,-2.103
2,53,7,-2.103
2,54,7,-2.103
2,55,7,-2.104
2,56,7,-2.104
2,57,7,-2.104
2,58,7,-2.104
2,59,7,-2.104
2,60,7,-2.104
2,61,7,-2.104
2,62,7,-2.104
2,63,7,-2.104
2,64,7,-2.104
2,65,7,-2.104
2,66,7,-2.104
2,67,7,-2.104
2,68,7,-2.104
2,69,7,-2.104
2,70,7,-2.104
2,71,7,-2.104
2,72,7,-2.104
2,73,7,-2.104
2,74,7,-2.104
2,75,7,-2.104
2,76,7,-2.104
2,77,7,-2.104
2,78,7,-2.104
2,79,7,-2.104
2,80,7,-2.104
2,81,7,-2.104
2,82,7,-2.104
2,83,7,-2.104
2,84,7,-2.104
2,85,7,-2.104
2,86,7,-2.104
2,87,7,-2.104
2,88,7,-2.104
2,89,7,-2.104
2,90,7,-2.104
2,91,7,-2.104
2,92,7,-2.104
2,93,7,-2.104
3,1,7,-1.458
3,2,7,-1.546
3,3,7,-1.609
3,4,7,-1.672
3,5,7,-1.733
3,6,7,-1.795
3,7,7,-1.863
3,8,7,-1.913
3,9,7,-1.977
3,10,7,-2.032
3,11,7,-2.078
3,12,7,-2.139
3,13,7,-2.173
3,14,7,-2.207
3,15,7,-2.236
3,16,7,-2.261
3,17,7,-2.281
3,18,7,-2.296
3,19,7,-2.308
3,20,7,-2.317
3,21,7,-2.324
3,22,7,-2.33
3,23,7,-2.335
3,24,7,-2.34
3,25,7,-2.343
3,26,7,-2.345
3,27,7,-2.347
3,28,7,-2.349
3,29,7,-2.351
3,30,7,-2.352
3,31,7,-2.352
3,32,7,-2.353
3,33,7,-2.353
3,34,7,-2.354
3,35,7,-2.354
3,36,7,-2.354
3,37,7,-2.354
3,38,7,-2.355
