"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"12",-0.583161999,-13.823607215208,-8.01,-10.100800918697,-4.138089842,-20,3.96585346493785,-11.2798,-2.84226,-12.22,1,16.06529903,-4.7808427,-9.47,-12.13558496,1,NA
"13",7.121946471,2.5227755068267,8.18,7.61846778315986,12.24780758,27.6,4.68373206500389,13.44593333,9.279722,2.526,1,-11.91955543,13.3107197,16.81,3.235156373,-7,NA
"14",5.027031744,-10.272423574064,-4.33,-3.37976698829982,10.3887013,25.4,0.544340829439232,-6.7425,-1.14184,-3.471,3,1.80982376,6.4939625,-8.77,-4.56904542,-1,NA
"15",-2.232501271,-5.350570958465,-1.52,-6.87062987092578,1.814721129,-21.2,4.68373206500389,-2.926066667,-1.45232,-3.889,5,-12.2013632,4.92193179,-0.89,-11.7834413,3,NA
"16",-0.882341314,-5.63231326226401,-4.03,-0.600111510268022,-2.192644179,12.3,5.78769469880673,-3.732133333,3.754595,3.04,3,-6.52180463,-15.388707,-6.83,-7.611148796,12,NA
"17",5.618415131,6.9391589853204,8.54,7.77319856398577,4.913359246,34.2,7.18355924306949,10.16236667,8.612801,10.751,2,-2.66485841,6.70706951,11.65,-1.67230633,2,NA
"18",1.213616959,-1.082756868361,4.07,1.81347448649068,-1.172831207,-21.2,7.00022817392309,5.226933333,5.903056,1.697,8,-18.73952421,3.85952712,5.34,8.689149035,1,NA
"19",0.906140102,-2.318235322736,-3.91,-5.83681595121698,-1.053979393,10,2.49037188151999,-5.277733333,0.749283,-1.532,3,-7.72851525,-14.532049,-5.96,-5.937107762,-11,NA
"20",-1.931241806,1.148373394644,-1.77,-9.36350006222995,-4.3173202,2.6,7.57754797005294,0.438133333,0.92287,-5.319,-4,-8.81082194,-1.5179906,-2.23,-8.135244727,-16,NA
"21",0.764388774,3.908241567689,0.24,-3.0738539025444,2.79191909,1.5,6.83771273291705,4.2238,2.482911,9.01,1,0.20447206,3.48976649,-1.34,2.499312368,1,NA
"22",1.450382453,10.948940334958,-0.11,-0.733474822216294,2.185753458,16.7,7.00022817392309,2.8535,5.478244,12.443,2,-8.03462567,-0.1206475,1.52,8.838599062,3,NA
"23",1.520879127,5.55059657863099,5.97,6.21735844898612,5.621225372,13.4,-4.47482233175881,2.591966667,5.590231,10.02,-1,4.57837336,7.0386952,7.03,5.910375256,-1,NA
"24",0.604427164,-1.5194333956788,0.3,1.18746360299443,-1.873759337,-14.2,-4.92546567061556,-0.486833333,3.545218,4.778,-5,6.84187683,-4.4160296,1.3,0.568541095,6,NA
"25",1.892931736,1.80622730659799,-2.39,-4.46473066091291,1.39523304,4.2,-2.96925058610572,3.614266667,2.155397,4.012,-1,0.19098847,4.51614457,4.64,-3.703043215,-11,NA
"26",1.710458426,0.170086007241011,-7.37,-1.63184723958032,-2.593143462,-12.2,-1.44597776835094,5.1512,-3.06388,-3.3,9,-4.68139178,2.22710706,8.55,-5.111771979,-17,NA
"27",3.073686629,7.22369421431,6.71,6.2936206808271,7.202750182,10.2,-1.5109179100936,4.5372,8.346213,9.212,1,2.84895076,1.94230708,4.46,15.14727394,13,NA
"28",4.647515376,6.9102895313941,4.21,7.90337249856434,4.704752551,18.7,0.473357832057648,5.698633333,7.488117,7.97,6,-0.30700768,7.10511046,10.04,5.437693182,1,NA
"29",2.921081212,-9.917415610763,1.25,-0.215537108913495,-2.625881644,7.8,-1.26435434267364,-2.224433333,1.784752,0.823,3,1.0542293,-1.7651338,-8.66,1.521837312,11,NA
"30",3.297152911,-11.296845274239,-9.95,-6.55293703884136,7.952659526,8.9,-6.4855163093679,-9.073833333,-1.93204,-8.696,5,-5.50895461,3.07755678,-9.94,-16.60862761,7,NA
"31",2.506299046,-6.9996168836377,-0.65,2.24470658093504,5.556209451,-2.4,-1.76536552961632,2.787266667,0.675649,-3.588,-8,-23.1201407,7.50992857,4.32,-9.194008507,8,NA
"32",3.402048692,-3.623757044744,-2.39,-6.21258377329903,2.813873101,3.9,-1.26435434267364,-3.2646,3.667689,2.575,7,-16.04849853,3.48636824,-4.93,-2.24564444,-6,NA
"33",4.200470744,-0.572580343247992,5.29,6.20067028244812,10.63296473,19,-2.90175307199633,7.077466667,8.103354,2.605,1,-14.64297553,6.79361665,5.95,1.24020022,11,NA
"34",1.334872423,-1.046407255464,-4.43,-8.14900334948982,0.67312196,-23.4,-7.62603784366668,-0.437733333,1.607116,1.018,-2,-16.8852018,10.9808389,-3.32,0.00888356,3,NA
"35",6.107589701,-0.873502767172994,2.8,6.38014356820281,8.957625773,14.2,-5.68091706401382,7.346933333,2.498761,1.033,6,9.58364259,2.11876092,10.76,14.745256,-2,NA
"36",-0.150698202,7.61945806207,4.37,9.39061046246721,1.830378524,17.5,-5.50152053695104,9.896333333,4.262071,9.551,5,-8.03964319,-0.003513,9.47,-7.278552554,2,NA
"37",-1.872761735,6.540112252452,3.84,0.428475836574989,2.26571031,-18.3,-4.57452510498496,3.6877,5.349339,2.558,-1,3.45127836,12.1189501,1.83,-8.255342036,3,NA
"38",6.707492151,6.094793528663,6.14,6.89150034115319,9.806884781,1,-0.954218599125855,4.952266667,5.501702,8.139,0,-9.46765683,6.63220563,2.73,6.121601068,-7,NA
"39",0.655981442,4.970643420873,3.46,4.40015705231629,1.734734661,1.8,1.00008708239604,4.684533333,6.157456,9.667,-4,-4.472007,-4.3792147,4.22,6.066038922,9,NA
"40",2.906870119,-0.576534001397008,0.7,1.94279704483144,8.836038755,5.3,-1.16417210764447,-0.313866667,1.865572,4.68,3,-10.91982324,-1.6146811,-1.01,0.858991682,-2,NA
"41",-1.517976698,7.27419872694469,-7.84,-7.5501997634386,-10.66523596,-7.6,0.443492959705332,-0.8107,-2.69684,2.458,0,-7.01839455,-1.9841647,-3.02,-1.367702936,-5,NA
"42",1.944072254,-8.335009863981,-8.58,-10.5531415536261,-0.834589925,-9.7,-0.444568733935671,-10.03723333,-1.08007,-4.944,6,-15.10794964,9.9687868,-12.99,-8.239013095,-5,NA
"43",0.458814209,-0.760726184478003,-1.53,-4.40470642261505,-4.256646982,15.3,0.839873186152594,-3.191633333,1.403619,2.271,3,-6.02070287,0.62436949,-5.57,-1.508641623,10,NA
